Galaxy1_Wavelength,Galaxy1_Flux,Galaxy1_Interpolated_Wavelength,Galaxy1_Interpolated_Flux,Galaxy2_Wavelength,Galaxy2_Flux,Galaxy2_Interpolated_Wavelength,Galaxy2_Interpolated_Flux,Galaxy3_Wavelength,Galaxy3_Flux,Galaxy3_Interpolated_Wavelength,Galaxy3_Interpolated_Flux,Galaxy4_Wavelength,Galaxy4_Flux,Galaxy4_Interpolated_Wavelength,Galaxy4_Interpolated_Flux,Galaxy5_Wavelength,Galaxy5_Flux,Galaxy5_Interpolated_Wavelength,Galaxy5_Interpolated_Flux,Galaxy6_Wavelength,Galaxy6_Flux,Galaxy6_Interpolated_Wavelength,Galaxy6_Interpolated_Flux,Galaxy7_Wavelength,Galaxy7_Flux,Galaxy7_Interpolated_Wavelength,Galaxy7_Interpolated_Flux,Galaxy8_Wavelength,Galaxy8_Flux,Galaxy8_Interpolated_Wavelength,Galaxy8_Interpolated_Flux,Galaxy9_Wavelength,Galaxy9_Flux,Galaxy9_Interpolated_Wavelength,Galaxy9_Interpolated_Flux,Galaxy10_Wavelength,Galaxy10_Flux,Galaxy10_Interpolated_Wavelength,Galaxy10_Interpolated_Flux
0.50514996,3.8639286,nan,nan,0.50514996,-1.1810448,nan,nan,0.50514996,-2.892636,nan,nan,0.50514996,4.5424848,nan,nan,0.50514996,0.26586384,nan,nan,0.50514996,1.7199936,nan,nan,0.50514996,-1.056236,nan,nan,0.50514996,0.5749054,nan,nan,0.50514996,-0.1170667,nan,nan,0.50514996,3.311332,nan,nan
0.49136168,3.8479006,nan,nan,0.49136168,-1.2092303,nan,nan,0.49136168,-2.9219668,nan,nan,0.49136168,4.520149,nan,nan,0.49136168,0.2348797,nan,nan,0.49136168,1.6995958,nan,nan,0.49136168,-1.080925,nan,nan,0.49136168,0.52812326,nan,nan,0.49136168,-0.1535798,nan,nan,0.49136168,3.322789,nan,nan
0.46239802,3.8030155,nan,nan,0.46239802,-1.2575209,nan,nan,0.46239802,-2.9840822,nan,nan,0.46239802,4.4613085,nan,nan,0.46239802,0.1668601,nan,nan,0.46239802,1.7519333,nan,nan,0.46239802,-1.1308802,nan,nan,0.46239802,0.43621328,nan,nan,0.46239802,-0.24226318,nan,nan,0.46239802,3.412349,nan,nan
0.41497332,3.7168732,nan,nan,0.41497332,-1.3591965,nan,nan,0.41497332,-3.0884593,nan,nan,0.41497332,4.3511763,nan,nan,0.41497332,0.05546538,nan,nan,0.41497332,1.7553561,nan,nan,0.41497332,-1.228318,nan,nan,0.41497332,0.28018218,nan,nan,0.41497332,-0.40624332,nan,nan,0.41497332,3.4498222,nan,nan
0.3856063,3.6484747,nan,nan,0.3856063,-1.4219614,nan,nan,0.3856063,-3.155873,nan,nan,0.3856063,4.266514,nan,nan,0.3856063,-0.0146834785,nan,nan,0.3856063,1.7739035,nan,nan,0.3856063,-1.298167,nan,nan,0.3856063,0.17898168,nan,nan,0.3856063,-0.526453,nan,nan,0.3856063,3.4827304,nan,nan
0.3424227,3.533217,nan,nan,0.3424227,-1.4921724,nan,nan,0.3424227,-3.2554495,nan,nan,0.3424227,4.125737,nan,nan,0.3424227,-0.11958507,nan,nan,0.3424227,1.8322291,nan,nan,0.3424227,-1.4006866,nan,nan,0.3424227,0.020270862,nan,nan,0.3424227,-0.7239608,nan,nan,0.3424227,3.5636954,nan,nan
0.30297995,3.4026682,nan,nan,0.30297995,-1.5288547,nan,nan,0.30297995,-3.3466105,nan,nan,0.30297995,3.9684033,nan,nan,0.30297995,-0.21530342,nan,nan,0.30297995,1.9013871,nan,nan,0.30297995,-1.496737,nan,nan,0.30297995,-0.14747539,nan,nan,0.30297995,-0.9344838,nan,nan,0.30297995,3.6434662,nan,nan
0.26150078,3.2463515,nan,nan,0.26150078,-1.5853417,nan,nan,0.26150078,-3.4377532,nan,nan,0.26150078,3.7814348,nan,nan,0.26150078,-0.3007782,nan,nan,0.26150078,1.9122251,nan,nan,0.26150078,-1.6085801,nan,nan,0.26150078,-0.33706385,nan,nan,0.26150078,-1.1847377,nan,nan,0.26150078,3.6659367,nan,nan
0.21748394,3.0449967,nan,nan,0.21748394,-1.5868373,nan,nan,0.21748394,-3.5255594,nan,nan,0.21748394,3.5434246,nan,nan,0.21748394,-0.39004323,nan,nan,0.21748394,1.9671263,nan,nan,0.21748394,-1.6997461,nan,nan,0.21748394,-0.56034005,nan,nan,0.21748394,-1.4808793,nan,nan,0.21748394,3.7284431,nan,nan
0.17868923,2.8450196,nan,nan,0.17868923,-1.6289585,nan,nan,0.17868923,-3.5979662,nan,nan,0.17868923,3.3054225,nan,nan,0.17868923,-0.45108622,nan,nan,0.17868923,1.9521593,nan,nan,0.17868923,-1.7943853,nan,nan,0.17868923,-0.75926536,nan,nan,0.17868923,-1.7783805,nan,nan,0.17868923,3.713583,nan,nan
0.1373541,2.594929,nan,nan,0.1373541,-1.6528987,nan,nan,0.1373541,-3.6580822,nan,nan,0.1373541,3.012241,nan,nan,0.1373541,-0.5005367,nan,nan,0.1373541,1.9485129,nan,nan,0.1373541,-1.8694317,nan,nan,0.1373541,-0.95336825,nan,nan,0.1373541,-2.0913708,nan,nan,0.1373541,3.7052727,nan,nan
0.096910015,2.3147593,nan,nan,0.096910015,-1.6822494,nan,nan,0.096910015,-3.7134857,nan,nan,0.096910015,2.6767917,nan,nan,0.096910015,-0.54836404,nan,nan,0.096910015,1.9339451,nan,nan,0.096910015,-1.9315201,nan,nan,0.096910015,-1.1194648,nan,nan,0.096910015,-2.4100578,nan,nan,0.096910015,3.6858728,nan,nan
0.05461303,1.9627397,nan,nan,0.05461303,-1.687634,nan,nan,0.05461303,-3.7547195,nan,nan,0.05461303,2.251907,nan,nan,0.05461303,-0.5907095,nan,nan,0.05461303,1.9398693,nan,nan,0.05461303,-1.9621884,nan,nan,0.05461303,-1.2446467,nan,nan,0.05461303,-2.6626313,nan,nan,0.05461303,3.6841786,nan,nan
0.013258673,1.6165451,nan,nan,0.013258673,-1.6839938,nan,nan,0.013258673,-3.7867172,nan,nan,0.013258673,1.853856,nan,nan,0.013258673,-0.6320751,nan,nan,0.013258673,1.9527196,nan,nan,0.013258673,-1.9716706,nan,nan,0.013258673,-1.3182172,nan,nan,0.013258673,-2.7686632,nan,nan,0.013258673,3.6880965,nan,nan
-0.02826042,1.2050256,nan,nan,-0.02826042,-1.6990786,nan,nan,-0.02826042,-3.8158474,nan,nan,-0.02826042,1.3591307,nan,nan,-0.02826042,-0.66461134,nan,nan,-0.02826042,1.9481944,nan,nan,-0.02826042,-1.9913992,nan,nan,-0.02826042,-1.3670424,nan,nan,-0.02826042,-2.8420324,nan,nan,-0.02826042,3.6723104,nan,nan
-0.045762304,0.9880484,nan,nan,-0.045762304,-1.7144811,nan,nan,-0.045762304,-3.8288088,nan,nan,-0.045762304,1.0888973,nan,nan,-0.045762304,-0.67655164,nan,nan,-0.045762304,1.9325832,nan,nan,-0.045762304,-2.0168,nan,nan,-0.045762304,-1.3824925,nan,nan,-0.045762304,-2.8766658,nan,nan,-0.045762304,3.6621828,nan,nan
-0.06956041,0.75841916,nan,nan,-0.06956041,-1.7296159,nan,nan,-0.06956041,-3.844635,nan,nan,-0.06956041,0.80723923,nan,nan,-0.06956041,-0.6927906,nan,nan,-0.06956041,1.9224898,nan,nan,-0.06956041,-2.0354156,nan,nan,-0.06956041,-1.4004791,nan,nan,-0.06956041,-2.9050002,nan,nan,-0.06956041,3.6467636,nan,nan
-0.11125904,0.290394,nan,nan,-0.11125904,-1.7517855,nan,nan,-0.11125904,-3.8700325,nan,nan,-0.11125904,0.1578322,nan,nan,-0.11125904,-0.7202711,nan,nan,-0.11125904,1.9106605,nan,nan,-0.11125904,-2.0609868,nan,nan,-0.11125904,-1.4293499,nan,nan,-0.11125904,-2.945636,nan,nan,-0.11125904,3.6230135,nan,nan
-0.15490197,-0.11172186,nan,nan,-0.15490197,-1.7889968,nan,nan,-0.15490197,-3.8992224,nan,nan,-0.15490197,-0.68204826,nan,nan,-0.15490197,-0.74639577,nan,nan,-0.15490197,1.8863313,nan,nan,-0.15490197,-2.0976994,nan,nan,-0.15490197,-1.4556773,nan,nan,-0.15490197,-2.9940953,nan,nan,-0.15490197,3.5825787,nan,nan
-0.19382003,-0.31424665,nan,nan,-0.19382003,-1.8322809,nan,nan,-0.19382003,-3.928333,nan,nan,-0.19382003,-1.3237858,nan,nan,-0.19382003,-0.7697365,nan,nan,-0.19382003,1.8559941,nan,nan,-0.19382003,-2.1389506,nan,nan,-0.19382003,-1.4788955,nan,nan,-0.19382003,-3.0440247,nan,nan,-0.19382003,3.5361042,nan,nan
-0.23507701,-0.42242005,nan,nan,-0.23507701,-1.8780438,nan,nan,-0.23507701,-3.9564521,nan,nan,-0.23507701,-1.9811293,nan,nan,-0.23507701,-0.791217,nan,nan,-0.23507701,1.8244717,nan,nan,-0.23507701,-2.1840937,nan,nan,-0.23507701,-1.5002383,nan,nan,-0.23507701,-3.0968919,nan,nan,-0.23507701,3.4878845,nan,nan
-0.2596373,-0.48973802,nan,nan,-0.2596373,-1.9216664,nan,nan,-0.2596373,-3.9779873,nan,nan,-0.2596373,-2.7558994,nan,nan,-0.2596373,-0.80373234,nan,nan,-0.2596373,1.7927934,nan,nan,-0.2596373,-2.221542,nan,nan,-0.2596373,-1.5126234,nan,nan,-0.2596373,-3.1373487,nan,nan,-0.2596373,3.4384608,nan,nan
-0.2765361,-0.52217174,nan,nan,-0.2765361,-1.9466947,nan,nan,-0.2765361,-3.9911063,nan,nan,-0.2765361,-2.9141898,nan,nan,-0.2765361,-0.81231695,nan,nan,-0.2765361,1.7762417,nan,nan,-0.2765361,-2.2423384,nan,nan,-0.2765361,-1.5211362,nan,nan,-0.2765361,-3.1610334,nan,nan,-0.2765361,3.409948,nan,nan
-0.31784588,-0.59876186,nan,nan,-0.31784588,-2.0059373,nan,nan,-0.31784588,-4.022469,nan,nan,-0.31784588,-3.298127,nan,nan,-0.31784588,-0.83342713,nan,nan,-0.31784588,1.7397397,nan,nan,-0.31784588,-2.2872832,nan,nan,-0.31784588,-1.5420866,nan,nan,-0.31784588,-3.213762,nan,nan,-0.31784588,3.339431,nan,nan
-0.35654733,-0.6970392,nan,nan,-0.35654733,-2.0881855,nan,nan,-0.35654733,-4.0591006,nan,nan,-0.35654733,-3.4069707,nan,nan,-0.35654733,-0.85346806,nan,nan,-0.35654733,1.6884917,nan,nan,-0.35654733,-2.3367136,nan,nan,-0.35654733,-1.5619261,nan,nan,-0.35654733,-3.2683613,nan,nan,-0.35654733,3.222318,nan,nan
-0.40120947,-0.9707795,nan,nan,-0.40120947,-2.35352,nan,nan,-0.40120947,-4.1294,nan,nan,-0.40120947,-3.4505603,nan,nan,-0.40120947,-0.8767664,nan,nan,-0.40120947,1.4528221,nan,nan,-0.40120947,-2.5607953,nan,nan,-0.40120947,-1.5849011,nan,nan,-0.40120947,-3.444235,nan,nan,-0.40120947,2.9283915,nan,nan
-0.43770713,-1.0666467,nan,nan,-0.43770713,-2.4488614,nan,nan,-0.43770713,-4.157799,nan,nan,-0.43770713,-3.47317,nan,nan,-0.43770713,-0.8956498,nan,nan,-0.43770713,1.3523397,nan,nan,-0.43770713,-2.6769001,nan,nan,-0.43770713,-1.6037313,nan,nan,-0.43770713,-3.5263162,nan,nan,-0.43770713,2.8622477,nan,nan
-0.48412615,-1.190699,nan,nan,-0.48412615,-2.5603392,nan,nan,-0.48412615,-4.1929016,nan,nan,-0.48412615,-3.50178,nan,nan,-0.48412615,-0.9196953,nan,nan,-0.48412615,1.2777076,nan,nan,-0.48412615,-2.7440948,nan,nan,-0.48412615,-1.6276902,nan,nan,-0.48412615,-3.584135,nan,nan,-0.48412615,2.7128532,nan,nan
-0.5243288,-1.3113761,nan,nan,-0.5243288,-2.670707,nan,nan,-0.5243288,-4.223008,nan,nan,-0.5243288,-3.5261753,nan,nan,-0.5243288,-0.9400349,nan,nan,-0.5243288,1.2099291,nan,nan,-0.5243288,-2.796233,nan,nan,-0.5243288,-1.6479601,nan,nan,-0.5243288,-3.6293187,nan,nan,-0.5243288,2.5384846,nan,nan
-0.5670307,-1.4424195,nan,nan,-0.5670307,-2.7918434,nan,nan,-0.5670307,-4.252845,nan,nan,-0.5670307,-3.5509071,nan,nan,-0.5670307,-0.9612801,nan,nan,-0.5670307,1.1375681,nan,nan,-0.5670307,-2.85654,nan,nan,-0.5670307,-1.6691482,nan,nan,-0.5670307,-3.6781824,nan,nan,-0.5670307,2.334322,nan,nan
-0.6073031,-1.5555255,nan,nan,-0.6073031,-2.8982372,nan,nan,-0.6073031,-4.2787466,nan,nan,-0.6073031,-3.5733273,nan,nan,-0.6073031,-0.9814474,nan,nan,-0.6073031,1.072317,nan,nan,-0.6073031,-2.920363,nan,nan,-0.6073031,-1.6892791,nan,nan,-0.6073031,-3.7253401,nan,nan,-0.6073031,2.146785,nan,nan
-0.64975196,-1.6647164,nan,nan,-0.64975196,-2.9934597,nan,nan,-0.64975196,-4.3036656,nan,nan,-0.64975196,-3.5961788,nan,nan,-0.64975196,-1.0034283,nan,nan,-0.64975196,1.0148485,nan,nan,-0.64975196,-3.0246556,nan,nan,-0.64975196,-1.7112352,nan,nan,-0.64975196,-3.7906106,nan,nan,-0.64975196,2.0334644,nan,nan
-0.66254073,-1.7148498,nan,nan,-0.66254073,-3.0435302,nan,nan,-0.66254073,-4.3122363,nan,nan,-0.66254073,-3.60353,nan,nan,-0.66254073,-1.0100558,nan,nan,-0.66254073,0.9818307,nan,nan,-0.66254073,-3.0666456,nan,nan,-0.66254073,-1.7178533,nan,nan,-0.66254073,-3.8131518,nan,nan,-0.66254073,1.9479548,nan,nan
-0.69036984,-1.7344398,nan,nan,-0.69036984,-3.061039,nan,nan,-0.69036984,-4.3268905,nan,nan,-0.69036984,-3.618042,nan,nan,-0.69036984,-1.0244529,nan,nan,-0.69036984,0.9746645,nan,nan,-0.69036984,-3.0714412,nan,nan,-0.69036984,-1.7322451,nan,nan,-0.69036984,-3.8243887,nan,nan,-0.69036984,1.8874912,nan,nan
-0.73282826,-1.736177,nan,nan,-0.73282826,-3.0631552,nan,nan,-0.73282826,-4.3484893,nan,nan,-0.73282826,-3.6397738,nan,nan,-0.73282826,-1.045908,nan,nan,-0.73282826,0.98726255,nan,nan,-0.73282826,-3.0182474,nan,nan,-0.73282826,-1.7536993,nan,nan,-0.73282826,-3.8140192,nan,nan,-0.73282826,1.7397997,nan,nan
-0.7721133,-1.7410337,nan,nan,-0.7721133,-3.0615363,nan,nan,-0.7721133,-4.367738,nan,nan,-0.7721133,-3.6593888,nan,nan,-0.7721133,-1.0656216,nan,nan,-0.7721133,1.0086391,nan,nan,-0.7721133,-2.9795988,nan,nan,-0.7721133,-1.7734115,nan,nan,-0.7721133,-3.8080816,nan,nan,-0.7721133,1.6000404,nan,nan
-0.8153086,-1.8168874,nan,nan,-0.8153086,-3.1395988,nan,nan,-0.8153086,-4.391718,nan,nan,-0.8153086,-3.6818087,nan,nan,-0.8153086,-1.0870619,nan,nan,-0.8153086,0.9552308,nan,nan,-0.8153086,-3.035174,nan,nan,-0.8153086,-1.7948438,nan,nan,-0.8153086,-3.8475423,nan,nan,-0.8153086,1.2546514,nan,nan
-0.8569852,-1.8592106,nan,nan,-0.8569852,-3.1769624,nan,nan,-0.8569852,-4.412603,nan,nan,-0.8569852,-3.7022648,nan,nan,-0.8569852,-1.107309,nan,nan,-0.8569852,0.94037354,nan,nan,-0.8569852,-3.058346,nan,nan,-0.8569852,-1.8150845,nan,nan,-0.8569852,-3.8716214,nan,nan,-0.8569852,0.92295873,nan,nan
-0.89619625,-1.9488596,nan,nan,-0.89619625,-3.2765486,nan,nan,-0.89619625,-4.434622,nan,nan,-0.89619625,-3.7224712,nan,nan,-0.89619625,-1.126357,nan,nan,-0.89619625,0.8716787,nan,nan,-0.89619625,-3.1279094,nan,nan,-0.89619625,-1.8341281,nan,nan,-0.89619625,-3.9153116,nan,nan,-0.89619625,0.37723958,nan,nan
-0.93930215,-1.997539,nan,nan,-0.93930215,-3.3282773,nan,nan,-0.93930215,-4.456669,nan,nan,-0.93930215,-3.7440455,nan,nan,-0.93930215,-1.1477554,nan,nan,-0.93930215,0.8263314,nan,nan,-0.93930215,-3.1939504,nan,nan,-0.93930215,-1.8555235,nan,nan,-0.93930215,-3.9556,nan,nan,-0.93930215,0.35093623,nan,nan
-0.9788107,-2.069548,nan,nan,-0.9788107,-3.4132588,nan,nan,-0.9788107,-4.4779277,nan,nan,-0.9788107,-3.7642572,nan,nan,-0.9788107,-1.1674097,nan,nan,-0.9788107,0.7549624,nan,nan,-0.9788107,-3.287094,nan,nan,-0.9788107,-1.8751749,nan,nan,-0.9788107,-4.0033827,nan,nan,-0.9788107,0.30831107,nan,nan
-1.0218195,-2.2845688,nan,nan,-1.0218195,-3.746313,nan,nan,-1.0218195,-4.545105,nan,nan,-1.0218195,-3.8281047,nan,nan,-1.0218195,-1.2289485,nan,nan,-1.0218195,0.3806645,nan,nan,-1.0218195,-3.634882,nan,nan,-1.0218195,-1.9367126,nan,nan,-1.0218195,-4.139756,nan,nan,-1.0218195,0.10966935,nan,nan
-1.0400099,-2.4746974,nan,nan,-1.0400099,-4.242289,nan,nan,-1.0400099,-4.592246,nan,nan,-1.0400099,-3.8726146,nan,nan,-1.0400099,-1.271465,nan,nan,-1.0400099,-0.605465,nan,nan,-1.0400099,-4.1518707,nan,nan,-1.0400099,-1.9792297,nan,nan,-1.0400099,-4.24178,nan,nan,-1.0400099,-0.4319488,nan,nan
-1.0629789,-2.5302346,nan,nan,-1.0629789,-4.304269,nan,nan,-1.0629789,-4.6459746,nan,nan,-1.0629789,-3.926317,nan,nan,-1.0629789,-1.3251482,nan,nan,-1.0629789,-0.6950901,nan,nan,-1.0629789,-4.2151523,nan,nan,-1.0629789,-2.032913,nan,nan,-1.0629789,-4.2961707,nan,nan,-1.0629789,-0.47586292,nan,nan
-1.1045774,-2.629642,nan,nan,-1.1045774,-4.410486,nan,nan,-1.1045774,-4.743249,nan,nan,-1.1045774,-4.0235653,nan,nan,-1.1045774,-1.4223818,nan,nan,-1.1045774,-0.8299336,nan,nan,-1.1045774,-4.324215,nan,nan,-1.1045774,-2.1301465,nan,nan,-1.1045774,-4.3942695,nan,nan,-1.1045774,-0.5374259,nan,nan
-1.1456878,-2.7264066,nan,nan,-1.1456878,-4.509373,nan,nan,-1.1456878,-4.8394213,nan,nan,-1.1456878,-4.11973,nan,nan,-1.1456878,-1.5185435,nan,nan,-1.1456878,-0.9414431,nan,nan,-1.1456878,-4.4248934,nan,nan,-1.1456878,-2.226308,nan,nan,-1.1456878,-4.490749,nan,nan,-1.1456878,-0.5602726,nan,nan
-1.1870934,-2.820019,nan,nan,-1.1870934,-4.5933247,nan,nan,-1.1870934,-4.936205,nan,nan,-1.1870934,-4.2165546,nan,nan,-1.1870934,-1.6153952,nan,nan,-1.1870934,-0.9948997,nan,nan,-1.1870934,-4.5097823,nan,nan,-1.1870934,-2.32316,nan,nan,-1.1870934,-4.5867233,nan,nan,-1.1870934,-0.49601707,nan,nan
-1.2284125,-2.9107447,nan,nan,-1.2284125,-4.6714516,nan,nan,-1.2284125,-5.0317497,nan,nan,-1.2284125,-4.3121557,nan,nan,-1.2284125,-1.7110296,nan,nan,-1.2284125,-1.0423795,nan,nan,-1.2284125,-4.5885987,nan,nan,-1.2284125,-2.4187946,nan,nan,-1.2284125,-4.6810293,nan,nan,-1.2284125,-0.43095607,nan,nan
-1.2700338,-3.0033672,nan,nan,-1.2700338,-4.7584667,nan,nan,-1.2700338,-5.127575,nan,nan,-1.2700338,-4.4080105,nan,nan,-1.2700338,-1.8068988,nan,nan,-1.2700338,-1.1310523,nan,nan,-1.2700338,-4.6785035,nan,nan,-1.2700338,-2.5146642,nan,nan,-1.2700338,-4.7763247,nan,nan,-1.2700338,-0.4042119,nan,nan
-1.3115802,-3.1088653,nan,nan,-1.3115802,-4.8988523,nan,nan,-1.3115802,-5.224567,nan,nan,-1.3115802,-4.5048738,nan,nan,-1.3115802,-1.9036758,nan,nan,-1.3115802,-1.4794432,nan,nan,-1.3115802,-4.8344936,nan,nan,-1.3115802,-2.6114414,nan,nan,-1.3115802,-4.8773413,nan,nan,-1.3115802,-0.43099788,nan,nan
-1.352617,-3.203543,nan,nan,-1.352617,-4.987533,nan,nan,-1.352617,-5.322849,nan,nan,-1.352617,-4.6031947,nan,nan,-1.352617,-2.002026,nan,nan,-1.352617,-1.5669413,nan,nan,-1.352617,-4.931905,nan,nan,-1.352617,-2.709792,nan,nan,-1.352617,-4.975555,nan,nan,-1.352617,-0.40823781,nan,nan
-1.3946949,-3.300033,nan,nan,-1.3946949,-5.0771956,nan,nan,-1.3946949,-5.423612,nan,nan,-1.3946949,-4.7040043,nan,nan,-1.3946949,-2.1028712,nan,nan,-1.3946949,-1.6534685,nan,nan,-1.3946949,-5.0315394,nan,nan,-1.3946949,-2.8106375,nan,nan,-1.3946949,-5.076234,nan,nan,-1.3946949,-0.39928648,nan,nan
-1.435334,-3.3907826,nan,nan,-1.435334,-5.1625824,nan,nan,-1.435334,-5.5175076,nan,nan,-1.435334,-4.7979383,nan,nan,-1.435334,-2.1968389,nan,nan,-1.435334,-1.735715,nan,nan,-1.435334,-5.1252522,nan,nan,-1.435334,-2.9046054,nan,nan,-1.435334,-5.170136,nan,nan,-1.435334,-0.41174677,nan,nan
-1.4775558,-3.4828863,nan,nan,-1.4775558,-5.24762,nan,nan,-1.4775558,-5.6145034,nan,nan,-1.4775558,-4.894988,nan,nan,-1.4775558,-2.2939312,nan,nan,-1.4775558,-1.8179936,nan,nan,-1.4775558,-5.2213206,nan,nan,-1.4775558,-3.0016983,nan,nan,-1.4775558,-5.267064,nan,nan,-1.4775558,-0.42252454,nan,nan
-1.5185573,-3.5744753,nan,nan,-1.5185573,-5.338238,nan,nan,-1.5185573,-5.709438,nan,nan,-1.5185573,-4.989954,nan,nan,-1.5185573,-2.3889267,nan,nan,-1.5185573,-1.9311377,nan,nan,-1.5185573,-5.3216133,nan,nan,-1.5185573,-3.0966942,nan,nan,-1.5185573,-5.362344,nan,nan,-1.5185573,-0.45076063,nan,nan
